Year,State,AverageTemperature,AverageTemperatureUncertainty,Dis No,Seq,Disaster Group,Disaster Subgroup,Disaster Type,Disaster Subtype,Disaster Subsubtype,Event Name,Entry Criteria,Country,ISO,Region,Continent,Origin,Associated Dis,Associated Dis2,OFDA Response,Appeal,Declaration,Aid Contribution,Dis Mag Value,Dis Mag Scale,Latitude,Longitude,Local Time,River Basin,Start Year,Start Month,Start Day,End Year,End Month,End Day,Total Deaths,No Injured,No Affected,No Homeless,Total Affected,Reconstruction Costs ('000 US$),Insured Damages ('000 US$),Total Damages ('000 US$),CPI
2013,Rhode Island,11.569111111111111,0.3814444444444444,2013-0054-USA,54,Natural,Meteorological,Storm,Convective storm,Winter storm/Blizzard,,Kill,United States of America (the),USA,Northern America,Americas,,Flood,,,,Yes,,,Kph,,,,,2013,2.0,8.0,2013,2.0,9.0,15.0,,,,,,,100000.0,91.1207940325185
2013,Rhode Island,11.569111111111111,0.3814444444444444,2013-0211-USA,211,Natural,Meteorological,Storm,Convective storm,Lightning/Thunderstorms,,Affected,United States of America (the),USA,Northern America,Americas,,,,,,,,,Kph,,,,,2013,6.0,12.0,2013,6.0,13.0,4.0,,,,,,450000.0,900000.0,91.1207940325185
2013,Rhode Island,11.569111111111111,0.3814444444444444,2013-0184-USA,184,Natural,Meteorological,Storm,Convective storm,Tornado,,Kill,United States of America (the),USA,Northern America,Americas,,,,,,,,475.0,Kph,,,,,2013,5.0,26.0,2013,6.0,6.0,27.0,150.0,170000.0,,170150.0,,1425000.0,2100000.0,91.1207940325185
2013,Rhode Island,11.569111111111111,0.3814444444444444,2013-0550-USA,550,Natural,Meteorological,Storm,Convective storm,Winter storm/Blizzard,Cleon and Dion,Kill,United States of America (the),USA,Northern America,Americas,,,,,,,,,Kph,,,,,2013,12.0,1.0,2013,12.0,9.0,20.0,,,,,,62500.0,100000.0,91.1207940325185
2013,South Carolina,18.735666666666667,0.3142222222222222,2013-0142-USA,142,Natural,Meteorological,Storm,Convective storm,Tornado,,Kill,United States of America (the),USA,Northern America,Americas,,Hail,,,,Yes,,320.0,Kph,,,,,2013,5.0,18.0,2013,5.0,22.0,29.0,450.0,,,450.0,,1800000.0,3100000.0,91.1207940325185
2013,South Carolina,18.735666666666667,0.3142222222222222,2013-0183-USA,183,Natural,Meteorological,Storm,Convective storm,Tornado,,Affected,United States of America (the),USA,Northern America,Americas,,Hail,,,,,,285.0,Kph,,,,,2013,5.0,15.0,2013,5.0,17.0,6.0,100.0,,600.0,700.0,,200000.0,300000.0,91.1207940325185
2013,South Carolina,18.735666666666667,0.3142222222222222,2013-0211-USA,211,Natural,Meteorological,Storm,Convective storm,Lightning/Thunderstorms,,Affected,United States of America (the),USA,Northern America,Americas,,,,,,,,,Kph,,,,,2013,6.0,12.0,2013,6.0,13.0,4.0,,,,,,450000.0,900000.0,91.1207940325185
2013,South Carolina,18.735666666666667,0.3142222222222222,2013-0013-USA,13,Natural,Meteorological,Storm,Convective storm,Tornado,,Affected,United States of America (the),USA,Northern America,Americas,,,,,,,,,Kph,,,,,2013,1.0,29.0,2013,1.0,30.0,3.0,18.0,1089.0,,1107.0,,200000.0,300000.0,91.1207940325185
2013,South Carolina,18.735666666666667,0.3142222222222222,2013-0055-USA,55,Natural,Meteorological,Storm,Convective storm,Winter storm/Blizzard,,Affected,United States of America (the),USA,Northern America,Americas,,,,,,,,,Kph,,,,,2013,2.0,9.0,2013,2.0,11.0,1.0,82.0,4800.0,,4882.0,,,100000.0,91.1207940325185
2013,South Carolina,18.735666666666667,0.3142222222222222,2013-0550-USA,550,Natural,Meteorological,Storm,Convective storm,Winter storm/Blizzard,Cleon and Dion,Kill,United States of America (the),USA,Northern America,Americas,,,,,,,,,Kph,,,,,2013,12.0,1.0,2013,12.0,9.0,20.0,,,,,,62500.0,100000.0,91.1207940325185
2013,South Carolina,18.735666666666667,0.3142222222222222,2013-0117-USA,117,Natural,Meteorological,Storm,Convective storm,Severe storm,,Affected,United States of America (the),USA,Northern America,Americas,,,,,,,,,Kph,,,,,2013,4.0,7.0,2013,4.0,11.0,4.0,,,,,,1500000.0,1600000.0,91.1207940325185
2013,South Carolina,18.735666666666667,0.3142222222222222,2013-0548-USA,548,Natural,Meteorological,Storm,Convective storm,Severe storm,,SigDam,United States of America (the),USA,Northern America,Americas,,,,,,,,,Kph,,,,,2013,3.0,18.0,2013,3.0,19.0,2.0,,,,,,1600000.0,2200000.0,91.1207940325185
2013,South Dakota,9.773000000000001,0.335,2013-0142-USA,142,Natural,Meteorological,Storm,Convective storm,Tornado,,Kill,United States of America (the),USA,Northern America,Americas,,Hail,,,,Yes,,320.0,Kph,,,,,2013,5.0,18.0,2013,5.0,22.0,29.0,450.0,,,450.0,,1800000.0,3100000.0,91.1207940325185
2013,South Dakota,9.773000000000001,0.335,2013-0183-USA,183,Natural,Meteorological,Storm,Convective storm,Tornado,,Affected,United States of America (the),USA,Northern America,Americas,,Hail,,,,,,285.0,Kph,,,,,2013,5.0,15.0,2013,5.0,17.0,6.0,100.0,,600.0,700.0,,200000.0,300000.0,91.1207940325185
2013,South Dakota,9.773000000000001,0.335,2013-0118-USA,118,Natural,Meteorological,Storm,Convective storm,Severe storm,,Affected,United States of America (the),USA,Northern America,Americas,,Flood,,,,,,,Kph,,,,,2013,4.0,17.0,2013,4.0,19.0,3.0,,,,,,800000.0,1100000.0,91.1207940325185
2013,South Dakota,9.773000000000001,0.335,2013-0211-USA,211,Natural,Meteorological,Storm,Convective storm,Lightning/Thunderstorms,,Affected,United States of America (the),USA,Northern America,Americas,,,,,,,,,Kph,,,,,2013,6.0,12.0,2013,6.0,13.0,4.0,,,,,,450000.0,900000.0,91.1207940325185
2013,South Dakota,9.773000000000001,0.335,2013-0013-USA,13,Natural,Meteorological,Storm,Convective storm,Tornado,,Affected,United States of America (the),USA,Northern America,Americas,,,,,,,,,Kph,,,,,2013,1.0,29.0,2013,1.0,30.0,3.0,18.0,1089.0,,1107.0,,200000.0,300000.0,91.1207940325185
2013,South Dakota,9.773000000000001,0.335,2013-0184-USA,184,Natural,Meteorological,Storm,Convective storm,Tornado,,Kill,United States of America (the),USA,Northern America,Americas,,,,,,,,475.0,Kph,,,,,2013,5.0,26.0,2013,6.0,6.0,27.0,150.0,170000.0,,170150.0,,1425000.0,2100000.0,91.1207940325185
2013,South Dakota,9.773000000000001,0.335,2013-0055-USA,55,Natural,Meteorological,Storm,Convective storm,Winter storm/Blizzard,,Affected,United States of America (the),USA,Northern America,Americas,,,,,,,,,Kph,,,,,2013,2.0,9.0,2013,2.0,11.0,1.0,82.0,4800.0,,4882.0,,,100000.0,91.1207940325185
2013,South Dakota,9.773000000000001,0.335,2013-0117-USA,117,Natural,Meteorological,Storm,Convective storm,Severe storm,,Affected,United States of America (the),USA,Northern America,Americas,,,,,,,,,Kph,,,,,2013,4.0,7.0,2013,4.0,11.0,4.0,,,,,,1500000.0,1600000.0,91.1207940325185
2013,Tennessee,15.911888888888889,0.31166666666666665,2013-0142-USA,142,Natural,Meteorological,Storm,Convective storm,Tornado,,Kill,United States of America (the),USA,Northern America,Americas,,Hail,,,,Yes,,320.0,Kph,,,,,2013,5.0,18.0,2013,5.0,22.0,29.0,450.0,,,450.0,,1800000.0,3100000.0,91.1207940325185
2013,Tennessee,15.911888888888889,0.31166666666666665,2013-0183-USA,183,Natural,Meteorological,Storm,Convective storm,Tornado,,Affected,United States of America (the),USA,Northern America,Americas,,Hail,,,,,,285.0,Kph,,,,,2013,5.0,15.0,2013,5.0,17.0,6.0,100.0,,600.0,700.0,,200000.0,300000.0,91.1207940325185
2013,Tennessee,15.911888888888889,0.31166666666666665,2013-0211-USA,211,Natural,Meteorological,Storm,Convective storm,Lightning/Thunderstorms,,Affected,United States of America (the),USA,Northern America,Americas,,,,,,,,,Kph,,,,,2013,6.0,12.0,2013,6.0,13.0,4.0,,,,,,450000.0,900000.0,91.1207940325185
2013,Tennessee,15.911888888888889,0.31166666666666665,2013-0013-USA,13,Natural,Meteorological,Storm,Convective storm,Tornado,,Affected,United States of America (the),USA,Northern America,Americas,,,,,,,,,Kph,,,,,2013,1.0,29.0,2013,1.0,30.0,3.0,18.0,1089.0,,1107.0,,200000.0,300000.0,91.1207940325185
2013,Tennessee,15.911888888888889,0.31166666666666665,2013-0055-USA,55,Natural,Meteorological,Storm,Convective storm,Winter storm/Blizzard,,Affected,United States of America (the),USA,Northern America,Americas,,,,,,,,,Kph,,,,,2013,2.0,9.0,2013,2.0,11.0,1.0,82.0,4800.0,,4882.0,,,100000.0,91.1207940325185
2013,Tennessee,15.911888888888889,0.31166666666666665,2013-0550-USA,550,Natural,Meteorological,Storm,Convective storm,Winter storm/Blizzard,Cleon and Dion,Kill,United States of America (the),USA,Northern America,Americas,,,,,,,,,Kph,,,,,2013,12.0,1.0,2013,12.0,9.0,20.0,,,,,,62500.0,100000.0,91.1207940325185
2013,Tennessee,15.911888888888889,0.31166666666666665,2013-0117-USA,117,Natural,Meteorological,Storm,Convective storm,Severe storm,,Affected,United States of America (the),USA,Northern America,Americas,,,,,,,,,Kph,,,,,2013,4.0,7.0,2013,4.0,11.0,4.0,,,,,,1500000.0,1600000.0,91.1207940325185
2013,Tennessee,15.911888888888889,0.31166666666666665,2013-0277-USA,277,Natural,Hydrological,Flood,Riverine flood,,,Affected,United States of America (the),USA,Northern America,Americas,Torrential rains,,,,,,,123143.0,Km2,38.2138,-94.15,,,2013,8.0,5.0,2013,8.0,12.0,3.0,,6000.0,,6000.0,,,25000.0,91.1207940325185
2013,Texas,20.42522222222222,0.3032222222222222,2013-0142-USA,142,Natural,Meteorological,Storm,Convective storm,Tornado,,Kill,United States of America (the),USA,Northern America,Americas,,Hail,,,,Yes,,320.0,Kph,,,,,2013,5.0,18.0,2013,5.0,22.0,29.0,450.0,,,450.0,,1800000.0,3100000.0,91.1207940325185
2013,Texas,20.42522222222222,0.3032222222222222,2013-0183-USA,183,Natural,Meteorological,Storm,Convective storm,Tornado,,Affected,United States of America (the),USA,Northern America,Americas,,Hail,,,,,,285.0,Kph,,,,,2013,5.0,15.0,2013,5.0,17.0,6.0,100.0,,600.0,700.0,,200000.0,300000.0,91.1207940325185
2013,Texas,20.42522222222222,0.3032222222222222,2013-0579-USA,579,Natural,Meteorological,Storm,Convective storm,Winter storm/Blizzard,,SigDam,United States of America (the),USA,Northern America,Americas,,Hail,,,,Yes,,,Kph,,,,,2013,2.0,24.0,2013,2.0,25.0,1.0,,,,,,800000.0,1100000.0,91.1207940325185
2013,Texas,20.42522222222222,0.3032222222222222,2013-0472-USA,472,Natural,Meteorological,Storm,Convective storm,Winter storm/Blizzard,,Kill,United States of America (the),USA,Northern America,Americas,,Flood,,,,,,,Kph,,,,,2013,11.0,24.0,2013,11.0,24.0,14.0,,,,,,,2000.0,91.1207940325185
2013,Texas,20.42522222222222,0.3032222222222222,2013-0118-USA,118,Natural,Meteorological,Storm,Convective storm,Severe storm,,Affected,United States of America (the),USA,Northern America,Americas,,Flood,,,,,,,Kph,,,,,2013,4.0,17.0,2013,4.0,19.0,3.0,,,,,,800000.0,1100000.0,91.1207940325185
2013,Texas,20.42522222222222,0.3032222222222222,2013-0013-USA,13,Natural,Meteorological,Storm,Convective storm,Tornado,,Affected,United States of America (the),USA,Northern America,Americas,,,,,,,,,Kph,,,,,2013,1.0,29.0,2013,1.0,30.0,3.0,18.0,1089.0,,1107.0,,200000.0,300000.0,91.1207940325185
2013,Texas,20.42522222222222,0.3032222222222222,2013-0184-USA,184,Natural,Meteorological,Storm,Convective storm,Tornado,,Kill,United States of America (the),USA,Northern America,Americas,,,,,,,,475.0,Kph,,,,,2013,5.0,26.0,2013,6.0,6.0,27.0,150.0,170000.0,,170150.0,,1425000.0,2100000.0,91.1207940325185
2013,Texas,20.42522222222222,0.3032222222222222,2013-0550-USA,550,Natural,Meteorological,Storm,Convective storm,Winter storm/Blizzard,Cleon and Dion,Kill,United States of America (the),USA,Northern America,Americas,,,,,,,,,Kph,,,,,2013,12.0,1.0,2013,12.0,9.0,20.0,,,,,,62500.0,100000.0,91.1207940325185
2013,Texas,20.42522222222222,0.3032222222222222,2013-0528-USA,528,Natural,Meteorological,Extreme temperature,Severe winter conditions,Snow/Ice,,Affected,United States of America (the),USA,Northern America,Americas,,,,,,,,,°C,,,,,2013,12.0,19.0,2013,12.0,22.0,19.0,,,,,,,200000.0,91.1207940325185
2013,Texas,20.42522222222222,0.3032222222222222,2013-0117-USA,117,Natural,Meteorological,Storm,Convective storm,Severe storm,,Affected,United States of America (the),USA,Northern America,Americas,,,,,,,,,Kph,,,,,2013,4.0,7.0,2013,4.0,11.0,4.0,,,,,,1500000.0,1600000.0,91.1207940325185
2013,Vermont,8.497222222222222,0.3645555555555555,2013-0142-USA,142,Natural,Meteorological,Storm,Convective storm,Tornado,,Kill,United States of America (the),USA,Northern America,Americas,,Hail,,,,Yes,,320.0,Kph,,,,,2013,5.0,18.0,2013,5.0,22.0,29.0,450.0,,,450.0,,1800000.0,3100000.0,91.1207940325185
2013,Vermont,8.497222222222222,0.3645555555555555,2013-0054-USA,54,Natural,Meteorological,Storm,Convective storm,Winter storm/Blizzard,,Kill,United States of America (the),USA,Northern America,Americas,,Flood,,,,Yes,,,Kph,,,,,2013,2.0,8.0,2013,2.0,9.0,15.0,,,,,,,100000.0,91.1207940325185
2013,Vermont,8.497222222222222,0.3645555555555555,2013-0211-USA,211,Natural,Meteorological,Storm,Convective storm,Lightning/Thunderstorms,,Affected,United States of America (the),USA,Northern America,Americas,,,,,,,,,Kph,,,,,2013,6.0,12.0,2013,6.0,13.0,4.0,,,,,,450000.0,900000.0,91.1207940325185
2013,Vermont,8.497222222222222,0.3645555555555555,2013-0184-USA,184,Natural,Meteorological,Storm,Convective storm,Tornado,,Kill,United States of America (the),USA,Northern America,Americas,,,,,,,,475.0,Kph,,,,,2013,5.0,26.0,2013,6.0,6.0,27.0,150.0,170000.0,,170150.0,,1425000.0,2100000.0,91.1207940325185
2013,Vermont,8.497222222222222,0.3645555555555555,2013-0550-USA,550,Natural,Meteorological,Storm,Convective storm,Winter storm/Blizzard,Cleon and Dion,Kill,United States of America (the),USA,Northern America,Americas,,,,,,,,,Kph,,,,,2013,12.0,1.0,2013,12.0,9.0,20.0,,,,,,62500.0,100000.0,91.1207940325185
2013,Vermont,8.497222222222222,0.3645555555555555,2013-0528-USA,528,Natural,Meteorological,Extreme temperature,Severe winter conditions,Snow/Ice,,Affected,United States of America (the),USA,Northern America,Americas,,,,,,,,,°C,,,,,2013,12.0,19.0,2013,12.0,22.0,19.0,,,,,,,200000.0,91.1207940325185
2013,Virginia,14.731555555555556,0.33222222222222225,2013-0142-USA,142,Natural,Meteorological,Storm,Convective storm,Tornado,,Kill,United States of America (the),USA,Northern America,Americas,,Hail,,,,Yes,,320.0,Kph,,,,,2013,5.0,18.0,2013,5.0,22.0,29.0,450.0,,,450.0,,1800000.0,3100000.0,91.1207940325185
2013,Virginia,14.731555555555556,0.33222222222222225,2013-0183-USA,183,Natural,Meteorological,Storm,Convective storm,Tornado,,Affected,United States of America (the),USA,Northern America,Americas,,Hail,,,,,,285.0,Kph,,,,,2013,5.0,15.0,2013,5.0,17.0,6.0,100.0,,600.0,700.0,,200000.0,300000.0,91.1207940325185
2013,Virginia,14.731555555555556,0.33222222222222225,2013-0211-USA,211,Natural,Meteorological,Storm,Convective storm,Lightning/Thunderstorms,,Affected,United States of America (the),USA,Northern America,Americas,,,,,,,,,Kph,,,,,2013,6.0,12.0,2013,6.0,13.0,4.0,,,,,,450000.0,900000.0,91.1207940325185
2013,Virginia,14.731555555555556,0.33222222222222225,2013-0013-USA,13,Natural,Meteorological,Storm,Convective storm,Tornado,,Affected,United States of America (the),USA,Northern America,Americas,,,,,,,,,Kph,,,,,2013,1.0,29.0,2013,1.0,30.0,3.0,18.0,1089.0,,1107.0,,200000.0,300000.0,91.1207940325185
2013,Virginia,14.731555555555556,0.33222222222222225,2013-0055-USA,55,Natural,Meteorological,Storm,Convective storm,Winter storm/Blizzard,,Affected,United States of America (the),USA,Northern America,Americas,,,,,,,,,Kph,,,,,2013,2.0,9.0,2013,2.0,11.0,1.0,82.0,4800.0,,4882.0,,,100000.0,91.1207940325185
2013,Virginia,14.731555555555556,0.33222222222222225,2013-0550-USA,550,Natural,Meteorological,Storm,Convective storm,Winter storm/Blizzard,Cleon and Dion,Kill,United States of America (the),USA,Northern America,Americas,,,,,,,,,Kph,,,,,2013,12.0,1.0,2013,12.0,9.0,20.0,,,,,,62500.0,100000.0,91.1207940325185
2013,Virginia,14.731555555555556,0.33222222222222225,2013-0117-USA,117,Natural,Meteorological,Storm,Convective storm,Severe storm,,Affected,United States of America (the),USA,Northern America,Americas,,,,,,,,,Kph,,,,,2013,4.0,7.0,2013,4.0,11.0,4.0,,,,,,1500000.0,1600000.0,91.1207940325185
2013,West Virginia,13.029444444444444,0.3346666666666667,2013-0142-USA,142,Natural,Meteorological,Storm,Convective storm,Tornado,,Kill,United States of America (the),USA,Northern America,Americas,,Hail,,,,Yes,,320.0,Kph,,,,,2013,5.0,18.0,2013,5.0,22.0,29.0,450.0,,,450.0,,1800000.0,3100000.0,91.1207940325185
2013,West Virginia,13.029444444444444,0.3346666666666667,2013-0013-USA,13,Natural,Meteorological,Storm,Convective storm,Tornado,,Affected,United States of America (the),USA,Northern America,Americas,,,,,,,,,Kph,,,,,2013,1.0,29.0,2013,1.0,30.0,3.0,18.0,1089.0,,1107.0,,200000.0,300000.0,91.1207940325185
2013,Wisconsin,8.085333333333333,0.3486666666666667,2013-0142-USA,142,Natural,Meteorological,Storm,Convective storm,Tornado,,Kill,United States of America (the),USA,Northern America,Americas,,Hail,,,,Yes,,320.0,Kph,,,,,2013,5.0,18.0,2013,5.0,22.0,29.0,450.0,,,450.0,,1800000.0,3100000.0,91.1207940325185
2013,Wisconsin,8.085333333333333,0.3486666666666667,2013-0439-USA,439,Natural,Meteorological,Storm,Convective storm,Tornado,,Affected,United States of America (the),USA,Northern America,Americas,,Hail,,,,Yes,,305.0,Kph,,,,,2013,11.0,16.0,2013,11.0,18.0,11.0,185.0,,,185.0,,800000.0,1300000.0,91.1207940325185
2013,Wisconsin,8.085333333333333,0.3486666666666667,2013-0211-USA,211,Natural,Meteorological,Storm,Convective storm,Lightning/Thunderstorms,,Affected,United States of America (the),USA,Northern America,Americas,,,,,,,,,Kph,,,,,2013,6.0,12.0,2013,6.0,13.0,4.0,,,,,,450000.0,900000.0,91.1207940325185
2013,Wisconsin,8.085333333333333,0.3486666666666667,2013-0013-USA,13,Natural,Meteorological,Storm,Convective storm,Tornado,,Affected,United States of America (the),USA,Northern America,Americas,,,,,,,,,Kph,,,,,2013,1.0,29.0,2013,1.0,30.0,3.0,18.0,1089.0,,1107.0,,200000.0,300000.0,91.1207940325185
2013,Wisconsin,8.085333333333333,0.3486666666666667,2013-0184-USA,184,Natural,Meteorological,Storm,Convective storm,Tornado,,Kill,United States of America (the),USA,Northern America,Americas,,,,,,,,475.0,Kph,,,,,2013,5.0,26.0,2013,6.0,6.0,27.0,150.0,170000.0,,170150.0,,1425000.0,2100000.0,91.1207940325185
2013,Wisconsin,8.085333333333333,0.3486666666666667,2013-0055-USA,55,Natural,Meteorological,Storm,Convective storm,Winter storm/Blizzard,,Affected,United States of America (the),USA,Northern America,Americas,,,,,,,,,Kph,,,,,2013,2.0,9.0,2013,2.0,11.0,1.0,82.0,4800.0,,4882.0,,,100000.0,91.1207940325185
2013,Wisconsin,8.085333333333333,0.3486666666666667,2013-0528-USA,528,Natural,Meteorological,Extreme temperature,Severe winter conditions,Snow/Ice,,Affected,United States of America (the),USA,Northern America,Americas,,,,,,,,,°C,,,,,2013,12.0,19.0,2013,12.0,22.0,19.0,,,,,,,200000.0,91.1207940325185
2013,Wisconsin,8.085333333333333,0.3486666666666667,2013-0117-USA,117,Natural,Meteorological,Storm,Convective storm,Severe storm,,Affected,United States of America (the),USA,Northern America,Americas,,,,,,,,,Kph,,,,,2013,4.0,7.0,2013,4.0,11.0,4.0,,,,,,1500000.0,1600000.0,91.1207940325185
2013,Wyoming,8.041111111111112,0.33155555555555555,2013-0334-USA,334,Natural,Meteorological,Storm,Convective storm,Lightning/Thunderstorms,,Affected,United States of America (the),USA,Northern America,Americas,,Hail,Flood,,,,,,Kph,,,,,2013,8.0,2.0,2013,8.0,3.0,,,,,,,200000.0,300000.0,91.1207940325185
2013,Wyoming,8.041111111111112,0.33155555555555555,2013-0142-USA,142,Natural,Meteorological,Storm,Convective storm,Tornado,,Kill,United States of America (the),USA,Northern America,Americas,,Hail,,,,Yes,,320.0,Kph,,,,,2013,5.0,18.0,2013,5.0,22.0,29.0,450.0,,,450.0,,1800000.0,3100000.0,91.1207940325185
2013,Wyoming,8.041111111111112,0.33155555555555555,2013-0183-USA,183,Natural,Meteorological,Storm,Convective storm,Tornado,,Affected,United States of America (the),USA,Northern America,Americas,,Hail,,,,,,285.0,Kph,,,,,2013,5.0,15.0,2013,5.0,17.0,6.0,100.0,,600.0,700.0,,200000.0,300000.0,91.1207940325185
2013,Wyoming,8.041111111111112,0.33155555555555555,2013-0118-USA,118,Natural,Meteorological,Storm,Convective storm,Severe storm,,Affected,United States of America (the),USA,Northern America,Americas,,Flood,,,,,,,Kph,,,,,2013,4.0,17.0,2013,4.0,19.0,3.0,,,,,,800000.0,1100000.0,91.1207940325185
2013,Wyoming,8.041111111111112,0.33155555555555555,2013-0184-USA,184,Natural,Meteorological,Storm,Convective storm,Tornado,,Kill,United States of America (the),USA,Northern America,Americas,,,,,,,,475.0,Kph,,,,,2013,5.0,26.0,2013,6.0,6.0,27.0,150.0,170000.0,,170150.0,,1425000.0,2100000.0,91.1207940325185
