date,state,ave_temp,ave_temp_uncertainty,disaster_occurrence,month,fitted_temp,error,mean,std,anomaly
1758-08-01,AL,23.945,4.221,0.0,8,24.72536504121544,-0.7803650412154397,-1.3826977493738444,0.7501985296869493,0
1758-09-01,AL,20.98,2.906,0.0,9,19.060590055470897,1.9194099445291037,-0.3613266503914012,2.102768745194047,0
1758-10-01,AL,13.003,6.541,0.0,10,14.403080420116382,-1.4000804201163817,-0.08701183893423921,1.7650235317351166,0
1758-11-01,AL,11.683,6.209,0.0,11,7.947528321493996,3.735471678506004,1.4182670676395752,2.604195072706534,1
1758-12-01,AL,6.882999999999999,4.214,0.0,12,8.861749093667353,-1.9787490936673535,0.11888072157408953,3.1453953600077904,0
1759-01-01,AL,8.887,4.52,0.0,1,8.10231445665324,0.784685543346761,0.8471360427284704,2.8576222295711333,0
1759-02-01,AL,10.935,5.229,0.0,2,10.877905823624541,0.05709417637545933,-0.3789897913150444,1.4323999680326034,0
1759-03-01,AL,12.888,2.915,0.0,3,14.935505878871034,-2.047505878871034,-0.4019087197162712,1.470829632209799,0
1759-04-01,AL,15.657,4.588,0.0,4,14.919513518287207,0.7374864817127929,-0.4176417402609272,1.4519215733075819,0
1759-05-01,AL,20.917,2.985,0.0,5,22.017767229450413,-1.1007672294504118,-0.8035955422028843,1.4160786951662243,0
1759-06-01,AL,24.774,3.938,0.0,6,24.24456635437349,0.5294336456265114,0.05538429929629748,1.0066460468895482,0
1759-07-01,AL,24.726,3.157,0.0,7,26.59576487655385,-1.8697648765538517,-0.8136994867925841,1.2250895085111357,0
1759-08-01,AL,26.149,4.709,0.0,8,22.75712750127165,3.3918724987283504,0.6838470892670033,2.634215177415142,1
1759-09-01,AL,23.202,3.929,0.0,9,19.593835152652254,3.608164847347748,1.7100908231740821,3.1021316410129525,1
1759-10-01,AL,16.927,3.605,0.0,10,15.178032363679993,1.7489676363200068,2.916334994132035,1.0167376781065822,1
1759-11-01,AL,10.472,4.432,0.0,11,10.496622466553596,-0.024622466553596567,1.7775033390380528,1.8165617610634122,0
1759-12-01,AL,3.754999999999999,6.553,0.0,12,7.792787278061773,-4.037787278061774,-0.771147369431788,2.9647272526732276,0
1760-01-01,AL,5.01,3.1830000000000003,0.0,1,6.025923772464778,-1.0159237724647783,-1.6927778390267163,2.0904476845039413,0
1760-02-01,AL,9.084,3.5,0.0,2,8.106438143988559,0.977561856011441,-1.3587163981717039,2.5251855025604497,0
1760-03-01,AL,10.478000000000002,5.005,0.0,3,13.485080753408763,-3.0070807534087614,-1.0151475566206996,1.9923214181163105,0
1760-04-01,AL,16.587,4.374,0.0,4,14.775986352406544,1.8110136475934553,-0.07283508326795503,2.5750745060634306,0
1760-05-01,AL,20.763,3.5460000000000003,0.0,5,23.302660118787955,-2.5396601187879533,-1.2452424082010864,2.657093585358424,0
1760-06-01,AL,23.43,3.1830000000000003,0.0,6,25.593402884424247,-2.163402884424247,-0.9640164518729151,2.4105987671761047,0
1760-08-01,AL,26.39,5.062,0.0,8,26.674531932137818,-0.284531932137817,-1.6625316451166725,1.2081203513433831,0
1760-09-01,AL,22.511,4.324,0.0,9,24.90771592912403,-2.3967159291240314,-1.6148835818953653,1.1580092306265053,0
1760-10-01,AL,15.65,3.834,0.0,10,19.029942378653462,-3.379942378653462,-2.0203967466384367,1.5816458369146555,0
1760-11-01,AL,10.695,3.19,0.0,11,11.96057210620084,-1.265572106200839,-2.3474101379927776,1.0580471199512327,0
1760-12-01,AL,6.299,2.984,0.0,12,7.26190964975873,-0.9629096497587293,-1.8694747115376769,1.3168278439820793,0
1761-01-01,AL,4.575,5.335,0.0,1,5.933417605986537,-1.3584176059865367,-1.1956331206487016,0.20682173999575296,0
1761-02-01,AL,9.219,3.347,0.0,2,7.939405563569852,1.2795944364301475,-0.3472442731050395,1.4226945476775446,0
1761-03-01,AL,14.001,2.8310000000000004,0.0,3,12.766793436371113,1.2342065636288861,0.38512779802416564,1.5101251427065396,0
1761-04-01,AL,16.048000000000002,3.407,0.0,4,17.63329539353839,-1.585295393538388,0.3095018688402152,1.6410994832390269,0
1761-05-01,AL,23.975,3.49,0.0,5,18.63085182564307,5.344148174356931,1.6643531148158097,3.48469031361252,1
1761-06-01,AL,29.251,3.005,0.0,6,26.150875984074954,3.100124015925047,2.28632559891453,3.53567503283433,0
1761-07-01,AL,32.289,3.553,0.0,7,27.68844047356202,4.60055952643798,4.348277238906653,1.1430861167724808,1
1761-08-01,AL,26.659,3.087,0.0,8,28.30469208228064,-1.6456920822806396,2.018330486694129,3.260616923186373,0
1761-09-01,AL,22.9,3.034,0.0,9,21.022550622827527,1.8774493771724714,1.610772273776604,3.1316532850814855,0
1761-11-01,AL,10.653,3.145,0.0,11,14.234553226924003,-3.5815532269240027,-1.1165986440107236,2.7676943938408707,0
1761-12-01,AL,3.193,2.944,0.0,12,5.571502795961305,-2.3785027959613045,-1.3608688819042787,2.8682505896734756,0
1762-02-01,AL,10.435,3.769,0.0,2,0.9837368595722724,9.451263140427727,1.163735705847473,7.2023722355242175,1
1762-03-01,AL,11.49,3.938,0.0,3,6.920626250865434,4.5693737491345665,3.880711364533663,5.944874467758818,0
1762-04-01,AL,17.689,3.406,0.0,4,13.125390974273449,4.563609025726551,6.1947486384296155,2.8202257594564974,1
1762-05-01,AL,21.336,4.592,0.0,5,19.439890123874886,1.896109876125113,3.67636421699541,1.5417481787404856,1
1762-06-01,AL,25.731,4.7780000000000005,0.0,6,22.658994865123034,3.0720051348769672,3.1772413455762103,1.3368597246206528,1
1762-07-01,AL,27.582,3.071,0.0,7,23.79363099376531,3.788369006234692,2.9188280057455906,0.9553839953324624,1
1762-09-01,AL,21.855,5.332999999999998,0.0,9,26.296859370911037,-4.441859370911036,0.8061715900668744,4.559020292188186,0
1762-10-01,AL,15.015999999999998,3.457,0.0,10,21.141232343964383,-6.1252323439643845,-2.259574236213576,5.304870332016448,0
1762-11-01,AL,11.856,2.804,0.0,11,15.184450782669249,-3.3284507826692487,-4.631847499181556,1.4080370705570318,0
1762-12-01,AL,7.129,4.416,0.0,12,10.940858302803752,-3.8118583028037527,-4.421847143145795,1.4948449967827433,0
1763-01-01,AL,5.381,3.213,0.0,1,6.424175188647589,-1.0431751886475888,-2.72782809137353,1.4788381451760635,0
1763-02-01,AL,7.449,4.134,0.0,2,6.505121218106856,0.9438787818931438,-1.3037182365193993,2.3885499397199177,0
1763-03-01,AL,10.052,4.585,0.0,3,11.356075241324149,-1.3040752413241492,-0.4677905493595314,1.2294815716273,0
1763-04-01,AL,16.534000000000002,2.795,0.0,4,15.460326237090772,1.0736737629092303,0.23782576782607498,1.3369015393019985,0
1763-05-01,AL,20.791,3.096,0.0,5,21.924529217565954,-1.133529217565954,-0.4546435653269576,1.326305725839683,0
1763-06-01,AL,24.193,4.227,0.0,6,24.20194080474129,-0.008940804741289554,-0.022932086466004382,1.1036680054381431,0
1763-08-01,AL,26.128,3.194,0.0,8,24.46647232980527,1.6615276701947295,0.17301921596249534,1.406384669393638,1
1763-09-01,AL,22.285,3.012,0.0,9,22.11237216745855,0.1726278325414512,0.6084048993316303,0.9165383081977051,0
1763-11-01,AL,10.255,3.343,0.0,11,19.825883793488508,-9.570883793488507,-2.5789094302507753,6.100818371642544,0
1763-12-01,AL,8.318999999999999,2.849,0.0,12,11.395924267855316,-3.0769242678553166,-4.158393409600791,4.96096626979623,0
1764-01-01,AL,7.0200000000000005,3.5460000000000003,0.0,1,9.588618075341076,-2.5686180753410754,-5.072142045561633,3.9043055441707035,0
1764-02-01,AL,12.095,3.006,0.0,2,8.507313805055148,3.587686194944853,-0.6859520494171797,3.709795368897369,0
1764-03-01,AL,13.084,3.197,0.0,3,11.457209765054968,1.626790234945032,0.8819527848496032,3.14501314582048,0
1764-06-01,AL,23.286,3.3080000000000003,0.0,6,14.556067441006416,8.729932558993585,4.648136329627824,3.6683884179615296,1
1764-07-01,AL,25.009,4.21,0.0,7,21.86270858021109,3.146291419788909,4.5010047379091755,3.7403333874992697,0
1764-08-01,AL,25.33,2.839,0.0,8,24.16738652916082,1.1626134708391795,4.346279149873891,3.9237810157744994,0
1764-09-01,AL,22.015,3.573,0.0,9,24.218316963022254,-2.203316963022253,0.7018626425352785,2.70440306846037,0
1764-10-01,AL,18.956,2.917,0.0,10,19.806085410232004,-0.8500854102320048,-0.6302629674716927,1.6936981286978003,0
1764-11-01,AL,12.525,3.0410000000000004,0.0,11,15.30229395682996,-2.7772939568299595,-1.9435654433614058,0.9895131805562655,0
1764-12-01,AL,10.937,3.625,0.0,12,9.190254203459137,1.7467457965408624,-0.6268778568403673,2.270264330741717,0
1765-01-01,AL,8.293,5.271,0.0,1,9.057321078528355,-0.7643210785283561,-0.5982897462724844,2.266585256501026,0
1765-02-01,AL,10.056,3.554,0.0,2,9.977718443442145,0.07828155655785451,0.3535687581901203,1.277967720759925,0
1765-03-01,AL,14.226,3.168,0.0,3,13.829458817516294,0.3965411824837073,-0.09649944649559809,0.5998429765628143,0
1765-04-01,AL,18.265,2.821,0.0,4,18.158683775906436,0.10631622409356467,0.19371298771170883,0.1762127778901436,0
1765-05-01,AL,21.767,2.947,0.0,5,19.746412462561246,2.020587537438754,0.8411483146720086,1.0316808090531506,1
1765-07-01,AL,26.028,3.663,0.0,7,22.474292129845978,3.553707870154021,1.893537210562113,1.7272039918612434,1
1765-08-01,AL,26.069000000000003,3.1830000000000003,0.0,8,23.659807417669796,2.4091925823302063,2.6611626633076604,0.79701391451282,1
1765-09-01,AL,22.717,2.885,0.0,9,21.996122847905603,0.7208771520943955,2.2279258681928744,1.4250879571226915,0
1765-10-01,AL,16.525,2.7030000000000003,0.0,10,18.672461288274967,-2.147461288274968,0.3275361487165445,2.3036517711730977,0
1765-11-01,AL,12.237,3.613,0.0,11,13.167106323858192,-0.9301063238581921,-0.7855634866795883,1.4396217648951442,0
1765-12-01,AL,7.981999999999998,2.9330000000000003,0.0,12,9.095628735911534,-1.1136287359115355,-1.397065449348232,0.6563082775954652,0
1766-01-01,AL,5.049,4.25,0.0,1,6.656561129490943,-1.6075611294909429,-1.217098729753557,0.3503794844706464,0
1766-02-01,AL,11.057,3.15,0.0,2,8.029057764977996,3.027942235022005,0.10225078987317548,2.5457307647352465,1
1766-03-01,AL,13.233,3.122,0.0,3,14.139543302568967,-0.9065433025689664,0.17127926765403187,2.498649431245657,0
1766-04-01,AL,17.227,3.516,0.0,4,19.232302984263228,-2.0053029842632277,0.03869864939660358,2.6464128778747127,0
1766-05-01,AL,21.849,2.901,0.0,5,22.41833140342766,-0.5693314034276611,-1.1603925634199517,0.7508882611066255,0
1766-06-01,AL,25.458,5.1560000000000015,0.0,6,23.04882705187921,2.409172948120787,-0.05515381319003391,2.251706771568249,1
1766-07-01,AL,26.156,3.605,0.0,7,24.10454296471567,2.0514570352843293,1.2970995266591518,1.6262421348503437,1
1766-08-01,AL,26.94,3.276,0.0,8,22.26409701360311,4.675902986396892,3.045510989934003,1.423244081375979,1
1766-09-01,AL,24.193,3.442,0.0,9,20.01859973210492,4.174400267895081,3.633920096525434,1.393204309966981,1
1766-10-01,AL,16.999000000000002,2.8710000000000004,0.0,10,16.860780537532627,0.13821946246737582,2.996174238919783,2.4877309686442155,0
1766-11-01,AL,13.722,3.594,0.0,11,11.689569166945258,2.0324308330547414,2.1150168544723993,2.019357375930748,1
1766-12-01,AL,7.572999999999999,3.256,0.0,12,8.815886206110722,-1.2428862061107235,0.30925469647046455,1.6443433994195746,0
1767-01-01,AL,5.585,4.191,0.0,1,5.868488904685371,-0.28348890468537125,0.1686852407528822,1.6838264518987591,0
1767-02-01,AL,9.404,5.471,0.0,2,8.524671435006308,0.8793285649936919,-0.21568218193413427,1.0627310089627964,0
1767-03-01,AL,13.880999999999998,4.931,0.0,3,13.389947865269715,0.49105213473028364,0.36229726501286813,0.592004627772971,0
1767-04-01,AL,16.067999999999998,3.705,0.0,4,19.30895819144595,-3.2409581914459515,-0.623525830573992,2.2750612671704658,0
1767-05-01,AL,20.797,2.922,0.0,5,22.177136426704692,-1.3801364267046914,-1.3766808278067864,1.8660075628314734,0
1767-07-01,AL,26.091,3.443,0.0,7,23.022437295373717,3.0685627046262844,-0.5175106378414528,3.2420064656323455,0
1767-08-01,AL,27.66,2.924,0.0,8,24.848049891215787,2.811950108784213,1.5001254622352687,2.4976777049383587,1
1767-09-01,AL,22.978,3.405,0.0,9,23.9211235038166,-0.9431235038165973,1.6457964365313,2.245738709029699,0
1767-10-01,AL,17.459,2.988,0.0,10,18.998331549278035,-1.5393315492780353,0.1098316852298602,2.3590144106283204,0
1767-11-01,AL,13.847,4.958,0.0,11,13.61929361948555,0.2277063805144497,-0.7515828908600609,0.8989558477144997,0
1767-12-01,AL,6.547999999999999,3.956,0.0,12,10.325992661804248,-3.777992661804249,-1.6965392768559449,2.007471520748384,0
1768-01-01,AL,4.463,6.274,0.0,1,6.009540421676014,-1.5465404216760144,-1.6989422343219378,2.007193547912481,0
1768-02-01,AL,8.757,6.666,0.0,2,5.734672847031039,3.022327152968961,-0.7674019768371009,3.4664650485716324,0
1768-03-01,AL,10.162,4.5,0.0,3,12.161636727088682,-1.9996367270886815,-0.174616665265245,2.777887938381249,0
1768-04-01,AL,15.583000000000002,2.841,0.0,4,16.491922845371107,-0.9089228453711051,0.03792252683639141,2.641480157469277,0
1768-05-01,AL,19.92,2.937,0.0,5,21.676553692967452,-1.7565536929674508,-1.5550377551424124,0.5725999457220738,0
1768-06-01,AL,23.646,3.297,0.0,6,24.551133681806867,-0.9051336818068663,-1.1902034067151408,0.4904773944776907,0
1768-07-01,AL,25.756,3.3110000000000004,0.0,7,24.49988565295212,1.2561143470478804,-0.46852434257547887,1.5530656670470988,0
1768-08-01,AL,25.193,2.55,0.0,8,23.843437089195813,1.3495629108041882,0.5668478586817342,1.2756294133373434,1
1768-09-01,AL,22.318,3.5460000000000003,0.0,9,20.62889449419425,1.6891055058057525,1.431594254552607,0.22785344392493984,1
1768-10-01,AL,16.085,4.1560000000000015,0.0,10,16.527500077370917,-0.4425000773709158,0.8653894464130083,1.1453180991640952,0
1768-11-01,AL,10.702,4.128,0.0,11,11.997546500961914,-1.2955465009619136,-0.01631369084235897,1.5372908076945666,0
1768-12-01,AL,7.513,5.425,0.0,12,8.14753805688104,-0.6345380568810395,-0.7908615450712896,0.4474928210823792,0
1769-01-01,AL,7.837000000000001,5.132999999999999,0.0,1,6.780272263415391,1.0567277365846097,-0.2911189404194478,1.2131574668276415,0
1769-02-01,AL,8.535,3.469,0.0,2,8.8150349162982,-0.28003491629820054,0.047384921135123236,0.8919068384620358,0
1769-03-01,AL,12.364,4.539,0.0,3,13.077924083443436,-0.7139240834434357,0.020922912280991152,0.9228941856352936,0
1769-04-01,AL,17.394000000000002,4.388,0.0,4,17.90553354116672,-0.5115335411667168,-0.501830846969451,0.21710725240639814,0
1769-05-01,AL,22.804,5.589,0.0,5,22.375087930431068,0.4289120695689306,-0.26551518501374066,0.6098462034243812,0
1769-06-01,AL,26.741,3.297,0.0,6,25.340304850429305,1.4006951495706943,0.43935789265763603,0.9561571407644137,1
1769-07-01,AL,27.188,4.337,0.0,7,25.157082731348307,2.0309172686516916,1.2868414959304388,0.8070484219100058,1
1769-08-01,AL,26.581,3.997,0.0,8,23.521010861687717,3.0599891383122824,2.163867185511556,0.8375982900909221,1
1769-09-01,AL,23.043000000000003,2.781,0.0,9,20.29130333435794,2.7516966656420614,2.614201024202012,0.5281344684764551,1
1769-10-01,AL,14.372,3.003,0.0,10,15.676792614152838,-1.3047926141528379,1.5022977299338354,2.435893719371745,0
1769-11-01,AL,9.482,2.564,0.0,11,9.990124141923243,-0.5081241419232434,0.3129266365219934,2.149271877837197,0
1769-12-01,AL,5.414,3.2230000000000003,0.0,12,6.864962074859811,-1.4509620748598113,-1.0879596103119642,0.5074428594550875,0
1770-01-01,AL,6.775,4.979,0.0,1,5.676801667045229,1.0981983329547713,-0.2869626279427611,1.2888906112009277,0
1770-02-01,AL,10.09,3.661,0.0,2,8.397584671896347,1.6924153281036531,0.44655052873287104,1.6699368311183813,1
1770-03-01,AL,9.567,3.499,0.0,3,14.507536370800613,-4.940536370800613,-0.7166409032473963,3.670046750375714,0
1770-04-01,AL,18.22300000000001,6.957999999999998,0.0,4,17.598477036995057,0.6245229630049529,-0.8745326932306691,3.561514839975849,0
1770-05-01,AL,21.025,2.612,0.0,5,23.47893683625181,-2.4539368362518097,-2.256650081349157,2.7877702371140733,0
1770-06-01,AL,24.222,3.737,0.0,6,25.245347622643312,-1.0233476226433105,-0.9509204986300558,1.5405073677621803,0
1770-07-01,AL,24.979,5.193,0.0,7,24.45286309669075,0.5261369033092507,-0.9837158518619565,1.4904321122569624,0
1770-08-01,AL,24.882,3.613,0.0,8,22.9280287523411,1.9539712476589024,0.4855868427749475,1.4890735859659072,1
1770-09-01,AL,22.455,3.153,0.0,9,19.96426037346458,2.4907396265354187,1.6569492591678572,1.0154223314770374,1
1770-10-01,AL,16.599999999999998,2.89,0.0,10,15.757328273157682,0.8426717268423154,1.7624608670122122,0.8405588140762387,1
1770-11-01,AL,12.042,4.8580000000000005,0.0,11,11.820289099406592,0.2217109005934077,1.185040751323714,1.1726189711414035,0
1770-12-01,AL,9.145,4.595,0.0,12,8.74727853067215,0.39772146932785013,0.4873680322545244,0.3200397891158374,1
1771-01-01,AL,10.554,5.754,0.0,1,8.02951794348557,2.5244820565144295,1.0479714754785625,1.281720543648134,1
1771-02-01,AL,6.457000000000001,3.069,0.0,2,10.332251718556943,-3.8752517185569424,-0.3176827309048876,3.2592944750712918,0
1771-03-01,AL,11.71,4.069,0.0,3,11.400593741642314,0.3094062583576864,-0.3471211345616088,3.249987578620466,0
1771-04-01,AL,15.911,4.0360000000000005,0.0,4,16.96978422552366,-1.0587842255236612,-1.5415432285743058,2.133689946362541,0
1771-05-01,AL,21.279,6.428999999999999,0.0,5,20.82580239927355,0.4531976007264511,-0.09872678881317458,0.8345368169663547,0
1771-06-01,AL,25.967,2.898,0.0,6,24.26920493862243,1.697795061377569,0.3640694788601196,1.380449277526611,1
1771-07-01,AL,26.509,2.678,0.0,7,25.048726468193426,1.4602735318065747,1.2037553979701983,0.660762343437439,1
1771-08-01,AL,27.545,3.07,0.0,8,24.11841907947424,3.426580920525762,2.194883171236635,1.0732723924779441,1
1771-09-01,AL,23.389,2.698,0.0,9,21.86150669511223,1.52749330488777,2.138115919073369,1.1163494835619472,1
1771-10-01,AL,19.202,2.6210000000000004,0.0,10,16.560390808386014,2.6416091916139877,2.5318944723425063,0.9542858233705375,1
1771-11-01,AL,12.445,2.624,0.0,11,12.734581078993994,-0.28958107899399366,1.2931738058359212,1.4795770751649322,0
1771-12-01,AL,8.022,3.344,0.0,12,8.463792685793027,-0.4417926857930272,0.6367451422756556,1.7379303741974277,0
1772-01-01,AL,6.638,6.077000000000001,0.0,1,6.828387313596412,-0.19038731359641226,-0.30725369279447773,0.12663098456215768,0
1772-02-01,AL,7.774,5.64,0.0,2,6.92659129067176,0.8474087093282403,0.0717429033129336,0.6834063558808263,1
1772-03-01,AL,10.423,3.3110000000000004,0.0,3,11.485167598223587,-1.0621675982235868,-0.13504873416391958,0.9559901607082417,0
1772-04-01,AL,18.085,3.494,0.0,4,16.394377807419655,1.6906221925803457,0.49195443456166643,1.410398423912873,1
1772-05-01,AL,20.563,2.89,0.0,5,22.532795045238025,-1.9697950452380262,-0.4471134836270891,1.9061432951488657,0
1772-06-01,AL,24.411,4.1110000000000015,0.0,6,24.9861511279293,-0.5751511279292991,-0.28477466019565983,1.8474042488014135,0
1772-07-01,AL,27.272,3.321,0.0,7,24.93639954715374,2.3356004528462577,-0.06978190677368919,2.1967376120054993,1
1772-08-01,AL,26.848000000000003,3.392,0.0,8,24.936040611135365,1.9119593888646378,1.2241362379271987,1.572559762448137,1
1772-09-01,AL,21.95,3.15,0.0,9,21.73617373652757,0.2138262634724306,1.4871287017277754,1.1228723267687593,0
1772-10-01,AL,18.236,3.044,0.0,10,16.115185367337013,2.120814632662988,1.415533428333352,1.0459350891781167,1
1772-11-01,AL,14.09,3.704,0.0,11,12.178757787872804,1.9112422121271955,1.4152943694208713,1.045764962632986,1
1772-12-01,AL,11.358999999999998,3.535,0.0,12,9.215896522716182,2.143103477283816,2.0583867740246666,0.1279173159529241,1
1773-01-01,AL,5.698,3.21,0.0,1,8.64529652954744,-2.9472965295474403,0.3690163866211904,2.874350088286067,0
1773-02-01,AL,7.041,3.184,0.0,2,7.132269544415461,-0.09126954441546076,-0.29848753222636165,2.5515186709568,0
1773-03-01,AL,12.25,2.684,0.0,3,10.652838337064138,1.5971616629358625,-0.48046813700901286,2.2970920147361737,0
1773-04-01,AL,18.518,3.486,0.0,4,16.97782227328276,1.5401777267172392,1.0153566150792137,0.9587898022534186,1
1773-05-01,AL,23.057,2.855,0.0,5,22.11640096529053,0.9405990347094679,1.3593128081208565,0.3637343952391726,1
1773-06-01,AL,24.946,2.761,0.0,6,25.65888890254306,-0.7128889025430603,0.5892959529612156,1.1668923259692427,0
1773-07-01,AL,27.338,2.756,0.0,7,25.14749120600166,2.1905087939983403,0.8060729753882493,1.4563661941791306,1
1773-08-01,AL,26.596,2.689,0.0,8,24.619210803133665,1.976789196866335,1.151469696107205,1.6181142588891588,1
1773-09-01,AL,24.204,2.9730000000000003,0.0,9,21.08008313267516,3.1239168673248408,2.430404952729839,0.610031227326487,1
1773-10-01,AL,18.027,2.766,0.0,10,16.880365184920088,1.1466348150799135,2.08244695975703,0.9928664314381607,1
1773-11-01,AL,10.324000000000002,4.593,0.0,11,12.14035500124007,-1.816355001240069,0.8180655603882284,2.486471365244309,0
1773-12-01,AL,10.34,4.392,0.0,12,7.4818836078597375,2.8581163921402624,0.729465401993369,2.3649933279597106,1
1774-01-01,AL,4.66,5.574,0.0,1,7.467445174519099,-2.807445174519099,-0.5885612612063019,3.02576520362229,0
1774-02-01,AL,10.372,4.834,0.0,2,6.618528484634593,3.7534715153654066,1.26804757766219,3.557758575140112,1
1774-03-01,AL,13.148,3.044,0.0,3,13.0186958647812,0.12930413521879913,0.35844349202170217,3.2864548660415602,0
1774-04-01,AL,20.055,3.319,0.0,4,18.388229687450185,1.666770312549815,1.8498486543780068,1.8190067507473873,0
1774-06-01,AL,26.597,4.115,0.0,6,23.530469122382506,3.0665308776174953,1.6208684417953698,1.4691512755225535,1
1774-07-01,AL,28.686,4.199,0.0,7,27.267788844460483,1.4182111555395167,2.050504115235609,0.8886383966724315,1
1774-08-01,AL,27.007,3.218,0.0,8,26.695980853192317,0.31101914680768417,1.5985870599882321,1.3865831474660482,0
1774-09-01,AL,22.702,3.406,0.0,9,23.816733982851687,-1.1147339828516856,0.2048321064985051,1.2698068885354457,0
1774-10-01,AL,17.858999999999995,3.193,0.0,10,18.158275155983855,-0.29927515598386023,-0.36766333067595386,0.7153325824479111,0
1774-11-01,AL,9.915,5.11,0.0,11,12.408853179176266,-2.4938531791762664,-1.302620772670604,1.1092877261157463,0
1774-12-01,AL,5.968999999999999,3.803,0.0,12,7.137864235596645,-1.1688642355966454,-1.3206641902522573,1.1051360073062426,0
1775-01-01,AL,9.397,4.238,0.0,1,5.9768708424549235,3.4201291575450767,-0.08086275240927836,3.1034830739551946,1
1775-02-01,AL,12.563,3.839,0.0,2,8.760388969750968,3.8026110302490324,2.017958650732488,2.76648751621259,1
1775-03-01,AL,15.132,2.748,0.0,3,13.859438481582307,1.2725615184176924,2.831767235403934,1.3637869872706252,0
1775-04-01,AL,16.887999999999998,2.546,0.0,4,18.453491484307847,-1.5654914843078487,1.1698936881196254,2.6855235363391463,0
1775-05-01,AL,22.721,2.829,0.0,5,21.964738475947165,0.7562615240528352,0.15444385272089298,1.5117124705827345,0
1775-06-01,AL,23.787,4.063,0.0,6,24.644912205620386,-0.8579122056203872,-0.5557140552918002,1.1900113652837168,0
1775-07-01,AL,26.999,2.672,0.0,7,24.15537868707021,2.8436213129297876,0.9139902104540786,1.8558007304457431,1
1775-08-01,AL,26.731,2.71,0.0,8,23.038200373583926,3.6927996264160754,1.8928362445751585,2.419760056124101,1
1775-09-01,AL,22.465,3.393,0.0,9,21.2040097286892,1.2609902713107992,2.5991370702188874,1.2342016016821553,1
1775-10-01,AL,18.211,2.5980000000000003,0.0,10,16.85044375223398,1.36055624776602,2.1047820484976314,1.3761643131364458,0
1775-11-01,AL,13.593,3.627,0.0,11,12.292018309675537,1.3009816903244626,1.3075094031337606,0.0501029359690191,1
1775-12-01,AL,6.5360000000000005,2.864,0.0,12,9.527340577710394,-2.9913405777103934,-0.10993421320663692,2.4955488895282323,0
1776-01-01,AL,5.055,4.526,0.0,1,7.544360087767535,-2.489360087767535,-1.3932396583844886,2.346724868822515,0
1776-02-01,AL,10.31,3.591,0.0,2,7.6321763291935785,2.677823670806422,-0.9342923315571688,3.1382371825547364,0
1776-03-01,AL,11.959,3.364,0.0,3,12.38219773007767,-0.42319773007767125,-0.07824471567959475,2.600805920349363,0
1776-04-01,AL,16.500999999999998,2.835,0.0,4,16.602315709004998,-0.10131570900500009,0.7177700772412502,1.7050687892598972,0
1776-06-01,AL,25.758000000000003,3.091,0.0,6,21.96884682217462,3.7891531778253835,1.0882132462475707,2.344612845304333,1
1776-07-01,AL,26.486,3.162,0.0,7,26.682205662398072,-0.19620566239807147,1.1638772688074372,2.2740506205153372,0
1776-08-01,AL,27.159,3.623,0.0,8,26.84748446916366,0.31151553083633843,1.3014876820878836,2.169286729901553,0
1776-09-01,AL,22.523000000000003,2.798,0.0,9,24.276171209631887,-1.7531712096318834,-0.5459537803978721,1.0758604201287247,0
1776-10-01,AL,16.974,3.037,0.0,10,19.3186717768596,-2.344671776859599,-1.262109151885048,1.3945211406823808,0
1776-11-01,AL,12.106,4.762,0.0,11,13.655345893936662,-1.5493458939366622,-1.882396293476048,0.41311034449962875,0
1776-12-01,AL,9.205,3.187,0.0,12,9.019628046236138,0.1853719537638625,-1.2362152390107994,1.2937613477791872,0
1777-01-01,AL,10.487,3.044,0.0,1,7.318307312744792,3.1686926872552084,0.6015729156941362,2.386396749062791,1
1777-02-01,AL,10.281,3.928,0.0,2,10.351024636635653,-0.07002463663565273,1.0946800014611393,1.8006813488851712,0
1777-03-01,AL,12.711,2.946,0.0,3,12.703170376296352,0.007829623703647925,1.0354992247744013,1.8478098069718472,0
1777-04-01,AL,15.149,2.935,0.0,4,15.67901128372204,-0.5300112837220414,-0.19740209888468208,0.29066643053818564,0
1777-05-01,AL,21.223000000000003,2.84,0.0,5,18.834039033579856,2.3889609664201465,0.6222597688005843,1.5534616350840027,1
1777-06-01,AL,23.64,3.3680000000000003,0.0,6,23.97717646580536,-0.33717646580536,0.5072577389642484,1.632452631445593,0
1777-07-01,AL,24.233,2.834,0.0,7,24.208006185294188,0.02499381470581241,0.6922594384401997,1.480502916008086,0
1777-08-01,AL,25.59,2.768,0.0,8,23.359949436067378,2.230050563932622,0.6392893042776914,1.3894901463974243,1
1777-09-01,AL,22.183000000000003,3.637,0.0,9,21.106111259759572,1.076888740240431,1.1106443729596218,1.1029158621050068,0
1777-10-01,AL,15.695999999999998,3.905,0.0,10,17.771001616784854,-2.0750016167848564,0.4106458957960655,2.228514800378272,0
1777-11-01,AL,11.219,3.054,0.0,11,12.885626398493812,-1.666626398493813,-0.8882464250127461,1.7140623509704849,0
1777-12-01,AL,7.773,2.832,0.0,12,9.273216757351815,-1.500216757351815,-1.7472815908768282,0.29575894526123536,0
1778-01-01,AL,8.058,3.091,0.0,1,8.181732031535098,-0.12373203153509849,-1.0968583957935756,0.8468495927715668,0
1778-05-01,AL,21.435,2.935,0.0,5,10.355298690249924,11.079701309750075,3.151917506954387,6.900072069768829,1
